timestamp; area; px1; py1; px2; py2; px3; py3; px4; py4;
281; 14238.50; 40.00; 12.00; 39.00; 128.00; 155.00; 136.00; 162.00; 13.00;
282; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00;
283; 14400.50; 34.00; 18.00; 36.00; 135.00; 154.00; 139.00; 157.00; 17.00;
284; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00;
285; 13855.00; 46.00; 9.00; 42.00; 122.00; 157.00; 134.00; 166.00; 12.00;
286; 12852.50; 47.00; 13.00; 44.00; 124.00; 154.00; 132.00; 162.00; 15.00;
287; 13875.50; 39.00; 16.00; 39.00; 129.00; 154.00; 137.00; 160.00; 15.00;
288; 13761.50; 41.00; 14.00; 40.00; 128.00; 155.00; 135.00; 161.00; 15.00;
289; 13614.00; 46.00; 10.00; 43.00; 123.00; 157.00; 133.00; 166.00; 14.00;
290; 13897.50; 46.00; 9.00; 43.00; 124.00; 157.00; 133.00; 166.00; 11.00;
291; 13878.50; 42.00; 13.00; 41.00; 128.00; 155.00; 135.00; 162.00; 13.00;
292; 13640.00; 40.00; 15.00; 40.00; 127.00; 155.00; 135.00; 160.00; 15.00;
293; 13468.00; 43.00; 14.00; 43.00; 126.00; 156.00; 134.00; 162.00; 14.00;
294; 13425.50; 45.00; 13.00; 43.00; 124.00; 156.00; 134.00; 164.00; 14.00;
295; 13531.50; 44.00; 14.00; 42.00; 127.00; 155.00; 135.00; 162.00; 14.00;
296; 13405.50; 42.00; 16.00; 42.00; 128.00; 155.00; 135.00; 160.00; 15.00;
297; 13464.50; 42.00; 16.00; 42.00; 128.00; 155.00; 136.00; 160.00; 15.00;
298; 13524.50; 42.00; 16.00; 42.00; 129.00; 155.00; 136.00; 161.00; 16.00;
299; 13581.00; 41.00; 17.00; 41.00; 130.00; 155.00; 137.00; 160.00; 17.00;
300; 13458.00; 40.00; 19.00; 42.00; 131.00; 155.00; 137.00; 159.00; 17.00;
301; 13231.00; 160.00; 17.00; 42.00; 18.00; 43.00; 129.00; 155.00; 136.00;
302; 13126.00; 45.00; 16.00; 44.00; 126.00; 156.00; 135.00; 162.00; 16.00;
303; 13126.00; 46.00; 15.00; 44.00; 126.00; 156.00; 134.00; 162.00; 15.00;
304; 13059.50; 161.00; 17.00; 43.00; 17.00; 44.00; 127.00; 156.00; 134.00;
305; 12946.00; 44.00; 17.00; 44.00; 126.00; 156.00; 134.00; 160.00; 16.00;
306; 12953.00; 46.00; 15.00; 45.00; 125.00; 156.00; 133.00; 162.00; 15.00;
307; 12957.00; 46.00; 14.00; 45.00; 124.00; 156.00; 132.00; 163.00; 15.00;
308; 12891.00; 46.00; 15.00; 46.00; 125.00; 156.00; 132.00; 162.00; 14.00;
309; 12836.00; 46.00; 15.00; 46.00; 124.00; 156.00; 132.00; 162.00; 14.00;
310; 12843.50; 48.00; 13.00; 47.00; 122.00; 157.00; 131.00; 164.00; 13.00;
311; 12966.50; 49.00; 11.00; 47.00; 121.00; 157.00; 130.00; 166.00; 12.00;
312; 13185.50; 47.00; 11.00; 46.00; 122.00; 157.00; 130.00; 165.00; 11.00;
313; 13080.50; 47.00; 11.00; 45.00; 120.00; 156.00; 131.00; 164.00; 11.00;
314; 13200.50; 48.00; 9.00; 45.00; 120.00; 157.00; 130.00; 165.00; 11.00;
315; 13261.00; 47.00; 10.00; 44.00; 120.00; 156.00; 131.00; 165.00; 11.00;
316; 13356.00; 44.00; 12.00; 43.00; 124.00; 155.00; 132.00; 162.00; 12.00;
317; 13352.00; 42.00; 14.00; 42.00; 124.00; 155.00; 133.00; 161.00; 13.00;
318; 13237.00; 43.00; 14.00; 43.00; 125.00; 155.00; 133.00; 161.00; 14.00;
319; 13300.50; 44.00; 13.00; 43.00; 124.00; 155.00; 133.00; 162.00; 13.00;
320; 13181.50; 44.00; 14.00; 44.00; 125.00; 155.00; 133.00; 162.00; 14.00;
321; 13071.00; 45.00; 14.00; 44.00; 124.00; 155.00; 133.00; 162.00; 14.00;
322; 13020.50; 46.00; 13.00; 44.00; 123.00; 156.00; 132.00; 163.00; 15.00;
323; 13071.00; 46.00; 13.00; 45.00; 123.00; 156.00; 132.00; 163.00; 13.00;
324; 13071.00; 46.00; 13.00; 45.00; 123.00; 156.00; 132.00; 163.00; 13.00;
325; 12898.00; 46.00; 14.00; 46.00; 123.00; 155.00; 132.00; 163.00; 13.00;
326; 12961.50; 48.00; 12.00; 46.00; 121.00; 157.00; 131.00; 164.00; 12.00;
327; 12961.50; 48.00; 12.00; 46.00; 121.00; 157.00; 130.00; 165.00; 12.00;
328; 12961.00; 48.00; 12.00; 46.00; 122.00; 156.00; 131.00; 164.00; 12.00;
329; 12839.50; 47.00; 13.00; 47.00; 122.00; 157.00; 130.00; 164.00; 13.00;
330; 12848.00; 49.00; 11.00; 47.00; 119.00; 158.00; 129.00; 165.00; 11.00;
331; 12978.00; 50.00; 9.00; 47.00; 118.00; 157.00; 129.00; 167.00; 10.00;
332; 12966.50; 49.00; 10.00; 47.00; 120.00; 157.00; 129.00; 166.00; 11.00;
333; 13021.00; 47.00; 11.00; 45.00; 120.00; 156.00; 130.00; 164.00; 11.00;
334; 13130.00; 46.00; 11.00; 45.00; 121.00; 156.00; 131.00; 163.00; 11.00;
335; 13071.00; 46.00; 12.00; 45.00; 121.00; 156.00; 131.00; 163.00; 11.00;
336; 13071.00; 46.00; 12.00; 45.00; 122.00; 156.00; 131.00; 163.00; 12.00;
337; 13011.50; 45.00; 13.00; 45.00; 123.00; 156.00; 131.00; 163.00; 14.00;
338; 12953.00; 46.00; 13.00; 45.00; 123.00; 156.00; 131.00; 162.00; 13.00;
339; 12848.00; 47.00; 13.00; 45.00; 121.00; 156.00; 131.00; 163.00; 13.00;
340; 12907.00; 48.00; 12.00; 46.00; 121.00; 156.00; 131.00; 164.00; 12.00;
341; 13021.00; 47.00; 12.00; 45.00; 121.00; 156.00; 131.00; 164.00; 12.00;
342; 13009.50; 162.00; 12.00; 46.00; 13.00; 45.00; 124.00; 154.00; 132.00;
343; 13063.50; 44.00; 14.00; 44.00; 124.00; 155.00; 132.00; 161.00; 13.00;
344; 12901.50; 46.00; 13.00; 45.00; 123.00; 154.00; 132.00; 162.00; 13.00;
345; 12907.00; 47.00; 13.00; 45.00; 122.00; 155.00; 132.00; 163.00; 13.00;
346; 13070.50; 46.00; 14.00; 44.00; 125.00; 155.00; 133.00; 162.00; 14.00;
347; 13056.00; 158.00; 16.00; 41.00; 19.00; 42.00; 128.00; 154.00; 135.00;
348; 13111.00; 157.00; 17.00; 39.00; 20.00; 42.00; 130.00; 153.00; 136.00;
349; 13004.00; 158.00; 17.00; 42.00; 18.00; 42.00; 127.00; 154.00; 136.00;
350; 13004.50; 44.00; 17.00; 44.00; 127.00; 155.00; 135.00; 160.00; 16.00;
351; 12956.50; 45.00; 16.00; 45.00; 126.00; 154.00; 135.00; 162.00; 16.00;
352; 12843.50; 47.00; 16.00; 45.00; 126.00; 156.00; 134.00; 162.00; 17.00;
353; 12891.00; 45.00; 17.00; 45.00; 126.00; 156.00; 134.00; 161.00; 16.00;
354; 12836.00; 45.00; 17.00; 45.00; 126.00; 155.00; 134.00; 161.00; 16.00;
355; 12839.00; 46.00; 17.00; 45.00; 127.00; 155.00; 135.00; 161.00; 17.00;
356; 12949.00; 44.00; 18.00; 44.00; 128.00; 154.00; 136.00; 160.00; 17.00;
357; 12943.50; 158.00; 18.00; 42.00; 20.00; 43.00; 129.00; 154.00; 137.00;
358; 12887.50; 158.00; 18.00; 42.00; 20.00; 43.00; 128.00; 154.00; 137.00;
359; 12835.50; 44.00; 19.00; 44.00; 127.00; 155.00; 136.00; 160.00; 18.00;
360; 12676.00; 46.00; 18.00; 45.00; 126.00; 155.00; 135.00; 162.00; 19.00;
361; 12621.50; 46.00; 18.00; 45.00; 125.00; 155.00; 135.00; 162.00; 19.00;
362; 12610.00; 45.00; 19.00; 45.00; 126.00; 155.00; 135.00; 160.00; 18.00;
363; 12552.50; 47.00; 19.00; 46.00; 127.00; 156.00; 135.00; 160.00; 18.00;
364; 12502.00; 48.00; 18.00; 47.00; 125.00; 156.00; 134.00; 162.00; 17.00;
365; 12559.50; 49.00; 16.00; 48.00; 124.00; 157.00; 133.00; 163.00; 16.00;
366; 12564.00; 49.00; 16.00; 48.00; 124.00; 157.00; 133.00; 164.00; 17.00;
367; 12613.50; 162.00; 16.00; 48.00; 17.00; 47.00; 125.00; 156.00; 134.00;
368; 12610.50; 162.00; 17.00; 47.00; 18.00; 47.00; 126.00; 156.00; 134.00;
369; 12559.50; 49.00; 16.00; 48.00; 124.00; 157.00; 133.00; 163.00; 16.00;
370; 12622.50; 50.00; 15.00; 48.00; 122.00; 158.00; 132.00; 165.00; 15.00;
371; 12681.00; 51.00; 14.00; 48.00; 123.00; 158.00; 132.00; 165.00; 15.00;
372; 12735.00; 50.00; 15.00; 47.00; 123.00; 158.00; 133.00; 164.00; 15.00;
373; 12735.00; 48.00; 16.00; 47.00; 125.00; 156.00; 134.00; 164.00; 17.00;
374; 12785.00; 48.00; 17.00; 47.00; 125.00; 157.00; 134.00; 164.00; 16.00;
375; 12730.50; 48.00; 17.00; 47.00; 126.00; 157.00; 134.00; 164.00; 18.00;
376; 12777.50; 47.00; 18.00; 47.00; 127.00; 157.00; 135.00; 162.00; 17.00;
377; 12668.00; 163.00; 19.00; 47.00; 19.00; 47.00; 127.00; 157.00; 135.00;
378; 12730.00; 49.00; 18.00; 47.00; 127.00; 157.00; 136.00; 163.00; 18.00;
379; 12784.50; 47.00; 19.00; 46.00; 126.00; 157.00; 136.00; 163.00; 18.00;
380; 12894.00; 46.00; 19.00; 46.00; 129.00; 156.00; 137.00; 162.00; 19.00;
381; 12888.00; 45.00; 20.00; 45.00; 130.00; 156.00; 137.00; 160.00; 19.00;
382; 12835.50; 45.00; 20.00; 45.00; 129.00; 156.00; 137.00; 161.00; 20.00;
383; 12781.00; 46.00; 19.00; 46.00; 127.00; 156.00; 136.00; 162.00; 18.00;
384; 12784.50; 47.00; 18.00; 46.00; 126.00; 157.00; 135.00; 163.00; 18.00;
385; 12784.50; 47.00; 18.00; 46.00; 127.00; 156.00; 136.00; 162.00; 18.00;
386; 12777.00; 161.00; 18.00; 47.00; 19.00; 46.00; 129.00; 156.00; 136.00;
387; 12775.00; 161.00; 19.00; 45.00; 20.00; 46.00; 129.00; 156.00; 136.00;
388; 12777.50; 161.00; 18.00; 46.00; 19.00; 46.00; 128.00; 156.00; 136.00;
389; 12781.00; 46.00; 19.00; 46.00; 128.00; 156.00; 136.00; 162.00; 19.00;
390; 12781.00; 161.00; 20.00; 45.00; 20.00; 45.00; 129.00; 155.00; 137.00;
391; 12668.00; 46.00; 20.00; 45.00; 128.00; 155.00; 137.00; 160.00; 19.00;
392; 12668.00; 47.00; 18.00; 46.00; 125.00; 157.00; 134.00; 162.00; 17.00;
393; 12735.00; 50.00; 15.00; 48.00; 123.00; 158.00; 133.00; 165.00; 15.00;
394; 12805.00; 51.00; 13.00; 47.00; 121.00; 158.00; 132.00; 166.00; 14.00;
395; 12907.00; 49.00; 14.00; 46.00; 124.00; 157.00; 133.00; 164.00; 15.00;
396; 12953.00; 45.00; 17.00; 44.00; 126.00; 155.00; 135.00; 161.00; 16.00;
397; 13114.00; 159.00; 17.00; 42.00; 19.00; 43.00; 130.00; 154.00; 136.00;
398; 13170.00; 157.00; 18.00; 40.00; 20.00; 41.00; 130.00; 154.00; 137.00;
399; 13168.50; 157.00; 18.00; 40.00; 20.00; 42.00; 131.00; 154.00; 137.00;
400; 13002.00; 42.00; 19.00; 43.00; 129.00; 154.00; 136.00; 159.00; 18.00;
401; 13119.00; 160.00; 17.00; 43.00; 17.00; 43.00; 128.00; 155.00; 135.00;
402; 13060.00; 159.00; 16.00; 43.00; 17.00; 43.00; 128.00; 154.00; 135.00;
403; 13002.00; 43.00; 18.00; 42.00; 129.00; 154.00; 135.00; 158.00; 17.00;
404; 12886.00; 158.00; 17.00; 42.00; 18.00; 43.00; 128.00; 154.00; 134.00;
405; 12775.00; 43.00; 17.00; 44.00; 126.00; 154.00; 133.00; 159.00; 16.00;
406; 12662.00; 44.00; 17.00; 45.00; 126.00; 154.00; 133.00; 159.00; 16.00;
407; 12546.00; 43.00; 19.00; 45.00; 127.00; 154.00; 133.00; 158.00; 17.00;
408; 12321.50; 157.00; 17.00; 44.00; 20.00; 46.00; 127.00; 154.00; 133.00;
409; 12214.00; 159.00; 18.00; 46.00; 19.00; 47.00; 126.00; 155.00; 132.00;
410; 12162.00; 159.00; 17.00; 48.00; 18.00; 47.00; 125.00; 155.00; 132.00;
411; 12160.00; 46.00; 19.00; 47.00; 125.00; 154.00; 132.00; 159.00; 17.00;
412; 12158.00; 158.00; 17.00; 45.00; 20.00; 46.00; 125.00; 154.00; 132.00;
413; 12156.50; 157.00; 17.00; 45.00; 20.00; 46.00; 126.00; 154.00; 132.00;
414; 12050.00; 158.00; 18.00; 46.00; 19.00; 46.00; 125.00; 154.00; 131.00;
415; 11999.00; 48.00; 18.00; 47.00; 124.00; 154.00; 131.00; 159.00; 17.00;
416; 11889.50; 48.00; 18.00; 48.00; 123.00; 154.00; 131.00; 159.00; 17.00;
417; 11831.00; 158.00; 17.00; 48.00; 19.00; 48.00; 124.00; 154.00; 131.00;
418; 11827.50; 157.00; 18.00; 47.00; 21.00; 48.00; 126.00; 154.00; 132.00;
419; 11670.00; 158.00; 18.00; 48.00; 20.00; 48.00; 123.00; 154.00; 131.00;
420; 11565.00; 159.00; 17.00; 50.00; 19.00; 49.00; 121.00; 155.00; 130.00;
421; 11620.00; 51.00; 18.00; 50.00; 122.00; 155.00; 130.00; 160.00; 17.00;
422; 11670.00; 159.00; 17.00; 49.00; 19.00; 49.00; 123.00; 154.00; 130.00;
423; 11774.00; 157.00; 18.00; 47.00; 20.00; 48.00; 125.00; 154.00; 131.00;
424; 11666.00; 156.00; 18.00; 46.00; 21.00; 47.00; 124.00; 153.00; 131.00;
425; 11666.00; 157.00; 18.00; 47.00; 20.00; 48.00; 124.00; 154.00; 130.00;
426; 11565.00; 159.00; 19.00; 49.00; 19.00; 49.00; 123.00; 154.00; 130.00;
427; 11620.50; 159.00; 17.00; 49.00; 19.00; 48.00; 121.00; 154.00; 130.00;
428; 11781.00; 48.00; 19.00; 47.00; 124.00; 153.00; 131.00; 158.00; 18.00;
429; 11883.00; 156.00; 18.00; 45.00; 21.00; 46.00; 126.00; 152.00; 132.00;
430; 11881.50; 155.00; 19.00; 44.00; 22.00; 46.00; 127.00; 152.00; 133.00;
431; 11776.00; 156.00; 19.00; 45.00; 21.00; 46.00; 125.00; 152.00; 132.00;
432; 11837.00; 158.00; 18.00; 47.00; 19.00; 46.00; 123.00; 153.00; 131.00;
433; 11953.50; 46.00; 18.00; 45.00; 122.00; 151.00; 132.00; 158.00; 17.00;
434; 12157.50; 156.00; 17.00; 44.00; 19.00; 45.00; 126.00; 152.00; 132.00;
435; 12156.50; 155.00; 18.00; 42.00; 21.00; 44.00; 127.00; 151.00; 133.00;
436; 11938.00; 155.00; 18.00; 43.00; 21.00; 45.00; 126.00; 150.00; 133.00;
437; 11994.00; 156.00; 18.00; 44.00; 20.00; 45.00; 125.00; 152.00; 132.00;
438; 11940.50; 156.00; 18.00; 45.00; 20.00; 45.00; 125.00; 152.00; 132.00;
439; 11884.50; 155.00; 19.00; 44.00; 21.00; 45.00; 126.00; 151.00; 133.00;
440; 11776.00; 155.00; 19.00; 44.00; 22.00; 45.00; 125.00; 151.00; 133.00;
441; 11720.50; 155.00; 19.00; 45.00; 21.00; 46.00; 125.00; 152.00; 132.00;
442; 11620.00; 157.00; 20.00; 47.00; 20.00; 47.00; 125.00; 151.00; 132.00;
443; 11725.00; 157.00; 18.00; 46.00; 20.00; 47.00; 124.00; 151.00; 132.00;
444; 11884.50; 156.00; 18.00; 45.00; 20.00; 46.00; 125.00; 152.00; 132.00;
445; 11940.50; 156.00; 19.00; 45.00; 20.00; 45.00; 126.00; 152.00; 132.00;
446; 11994.00; 156.00; 18.00; 44.00; 20.00; 45.00; 125.00; 152.00; 132.00;
447; 11893.00; 46.00; 19.00; 45.00; 123.00; 152.00; 132.00; 157.00; 18.00;
448; 12052.50; 157.00; 17.00; 45.00; 19.00; 45.00; 124.00; 152.00; 132.00;
449; 12160.00; 44.00; 20.00; 44.00; 126.00; 152.00; 133.00; 156.00; 18.00;
450; 12103.00; 155.00; 18.00; 43.00; 21.00; 44.00; 127.00; 150.00; 134.00;
451; 11993.00; 155.00; 18.00; 45.00; 20.00; 45.00; 126.00; 152.00; 133.00;
452; 11999.00; 46.00; 19.00; 45.00; 125.00; 152.00; 132.00; 157.00; 18.00;
453; 11949.50; 46.00; 19.00; 45.00; 124.00; 152.00; 132.00; 158.00; 19.00;
454; 11946.00; 46.00; 19.00; 45.00; 124.00; 152.00; 132.00; 157.00; 18.00;
455; 12103.50; 157.00; 17.00; 45.00; 19.00; 46.00; 125.00; 153.00; 132.00;
456; 11946.00; 158.00; 18.00; 47.00; 18.00; 46.00; 124.00; 153.00; 131.00;
457; 11996.00; 48.00; 16.00; 48.00; 122.00; 155.00; 129.00; 159.00; 15.00;
458; 11840.50; 51.00; 14.00; 50.00; 119.00; 156.00; 127.00; 162.00; 14.00;
459; 11740.50; 52.00; 13.00; 50.00; 116.00; 156.00; 126.00; 163.00; 13.00;
460; 11732.00; 52.00; 14.00; 51.00; 118.00; 156.00; 126.00; 163.00; 13.00;
461; 11735.50; 53.00; 14.00; 50.00; 119.00; 156.00; 127.00; 162.00; 14.00;
462; 11676.00; 161.00; 16.00; 50.00; 16.00; 50.00; 120.00; 155.00; 128.00;
463; 11670.00; 160.00; 15.00; 50.00; 17.00; 50.00; 121.00; 155.00; 128.00;
464; 11676.00; 51.00; 16.00; 50.00; 120.00; 155.00; 128.00; 161.00; 15.00;
465; 11736.00; 52.00; 15.00; 50.00; 119.00; 156.00; 128.00; 162.00; 15.00;
466; 11840.00; 50.00; 16.00; 49.00; 121.00; 154.00; 129.00; 161.00; 15.00;
467; 11896.50; 160.00; 17.00; 48.00; 17.00; 47.00; 121.00; 154.00; 130.00;
468; 12052.50; 47.00; 17.00; 47.00; 123.00; 154.00; 130.00; 159.00; 16.00;
469; 12055.00; 48.00; 16.00; 47.00; 122.00; 154.00; 130.00; 159.00; 15.00;
470; 12226.00; 47.00; 15.00; 46.00; 122.00; 154.00; 130.00; 160.00; 16.00;
471; 12336.50; 45.00; 16.00; 44.00; 123.00; 153.00; 131.00; 159.00; 17.00;
472; 12381.50; 44.00; 17.00; 44.00; 125.00; 153.00; 131.00; 157.00; 16.00;
473; 12272.50; 158.00; 17.00; 44.00; 17.00; 45.00; 124.00; 153.00; 131.00;
474; 12168.50; 47.00; 15.00; 46.00; 122.00; 153.00; 130.00; 159.00; 15.00;
475; 12226.00; 48.00; 14.00; 46.00; 121.00; 154.00; 129.00; 160.00; 14.00;
476; 12120.00; 49.00; 14.00; 46.00; 121.00; 154.00; 129.00; 160.00; 15.00;
477; 12063.00; 46.00; 16.00; 45.00; 121.00; 152.00; 130.00; 159.00; 16.00;
478; 12108.50; 158.00; 16.00; 46.00; 16.00; 46.00; 123.00; 153.00; 130.00;
479; 12055.00; 47.00; 16.00; 46.00; 123.00; 153.00; 130.00; 158.00; 16.00;
480; 12006.00; 47.00; 16.00; 45.00; 121.00; 153.00; 130.00; 158.00; 16.00;
481; 12219.00; 45.00; 17.00; 44.00; 124.00; 152.00; 131.00; 157.00; 16.00;
482; 12324.00; 155.00; 17.00; 43.00; 19.00; 43.00; 127.00; 151.00; 133.00;
483; 12266.50; 154.00; 18.00; 42.00; 20.00; 43.00; 128.00; 151.00; 133.00;
484; 12160.00; 155.00; 19.00; 43.00; 20.00; 43.00; 127.00; 151.00; 133.00;
485; 12058.50; 156.00; 20.00; 44.00; 19.00; 43.00; 125.00; 151.00; 133.00;
486; 12002.00; 44.00; 19.00; 43.00; 124.00; 151.00; 132.00; 156.00; 19.00;
487; 11942.50; 44.00; 19.00; 44.00; 124.00; 151.00; 132.00; 155.00; 18.00;
488; 11833.50; 45.00; 19.00; 45.00; 123.00; 152.00; 131.00; 156.00; 18.00;
489; 11676.00; 49.00; 16.00; 47.00; 121.00; 153.00; 128.00; 158.00; 16.00;
490; 11529.50; 52.00; 13.00; 49.00; 116.00; 155.00; 125.00; 162.00; 15.00;
491; 11586.50; 53.00; 11.00; 50.00; 115.00; 155.00; 124.00; 163.00; 13.00;
492; 11525.00; 52.00; 12.00; 49.00; 116.00; 154.00; 124.00; 161.00; 13.00;
493; 11623.50; 50.00; 13.00; 48.00; 118.00; 153.00; 125.00; 159.00; 13.00;
494; 11617.50; 48.00; 15.00; 48.00; 119.00; 153.00; 126.00; 158.00; 14.00;
495; 11513.00; 49.00; 15.00; 48.00; 118.00; 153.00; 126.00; 158.00; 14.00;
496; 11412.00; 52.00; 14.00; 49.00; 118.00; 153.00; 126.00; 159.00; 14.00;
497; 11465.00; 50.00; 15.00; 48.00; 118.00; 153.00; 126.00; 159.00; 15.00;
498; 11672.00; 157.00; 15.00; 48.00; 16.00; 47.00; 121.00; 152.00; 128.00;
499; 11670.00; 47.00; 17.00; 46.00; 122.00; 152.00; 128.00; 156.00; 16.00;
500; 11624.00; 48.00; 16.00; 46.00; 120.00; 152.00; 128.00; 157.00; 16.00;
501; 11788.00; 48.00; 15.00; 47.00; 120.00; 152.00; 128.00; 159.00; 15.00;
502; 11901.00; 47.00; 15.00; 45.00; 120.00; 151.00; 129.00; 158.00; 15.00;
503; 11994.00; 155.00; 16.00; 44.00; 18.00; 44.00; 124.00; 151.00; 130.00;
504; 11994.00; 154.00; 18.00; 42.00; 19.00; 43.00; 125.00; 150.00; 131.00;
505; 11995.50; 154.00; 17.00; 43.00; 19.00; 43.00; 125.00; 149.00; 132.00;
506; 11999.00; 43.00; 19.00; 43.00; 124.00; 150.00; 132.00; 155.00; 18.00;
507; 11946.00; 44.00; 19.00; 43.00; 124.00; 150.00; 132.00; 155.00; 18.00;
508; 11938.00; 154.00; 18.00; 43.00; 20.00; 44.00; 126.00; 150.00; 132.00;
509; 11883.00; 154.00; 18.00; 43.00; 20.00; 44.00; 125.00; 151.00; 131.00;
510; 11889.50; 156.00; 18.00; 45.00; 18.00; 45.00; 124.00; 151.00; 131.00;
511; 11788.00; 46.00; 17.00; 45.00; 121.00; 151.00; 130.00; 157.00; 17.00;
512; 11893.00; 46.00; 17.00; 45.00; 122.00; 151.00; 130.00; 157.00; 16.00;
513; 11940.50; 156.00; 17.00; 44.00; 18.00; 45.00; 124.00; 151.00; 130.00;
514; 11833.50; 155.00; 17.00; 44.00; 18.00; 44.00; 122.00; 151.00; 130.00;
515; 11890.00; 46.00; 17.00; 45.00; 122.00; 152.00; 129.00; 157.00; 16.00;
516; 11901.00; 48.00; 15.00; 45.00; 121.00; 152.00; 129.00; 158.00; 16.00;
517; 12055.50; 45.00; 17.00; 44.00; 123.00; 151.00; 130.00; 157.00; 16.00;
518; 12106.00; 155.00; 18.00; 42.00; 19.00; 43.00; 125.00; 150.00; 132.00;
519; 12103.50; 154.00; 17.00; 42.00; 19.00; 43.00; 125.00; 150.00; 132.00;
520; 11996.00; 44.00; 18.00; 44.00; 124.00; 151.00; 131.00; 155.00; 17.00;
521; 12058.50; 44.00; 17.00; 44.00; 123.00; 151.00; 131.00; 157.00; 18.00;
522; 12165.50; 44.00; 17.00; 43.00; 124.00; 151.00; 131.00; 156.00; 17.00;
523; 12106.00; 43.00; 18.00; 43.00; 124.00; 151.00; 131.00; 155.00; 17.00;
524; 12052.00; 43.00; 18.00; 44.00; 124.00; 151.00; 131.00; 156.00; 18.00;
525; 11893.00; 45.00; 17.00; 45.00; 123.00; 151.00; 130.00; 157.00; 18.00;
526; 11893.00; 46.00; 17.00; 45.00; 122.00; 151.00; 130.00; 157.00; 16.00;
527; 11834.00; 45.00; 18.00; 45.00; 123.00; 151.00; 130.00; 156.00; 17.00;
528; 11783.50; 156.00; 18.00; 46.00; 18.00; 45.00; 124.00; 150.00; 131.00;
529; 11834.00; 45.00; 18.00; 45.00; 123.00; 151.00; 130.00; 156.00; 17.00;
530; 11834.00; 46.00; 17.00; 46.00; 122.00; 152.00; 129.00; 157.00; 16.00;
531; 11893.00; 46.00; 17.00; 45.00; 122.00; 151.00; 130.00; 157.00; 16.00;
532; 11999.00; 44.00; 18.00; 44.00; 124.00; 150.00; 131.00; 156.00; 17.00;
533; 11942.50; 154.00; 18.00; 43.00; 19.00; 43.00; 125.00; 149.00; 132.00;
534; 12049.50; 154.00; 18.00; 43.00; 19.00; 43.00; 126.00; 150.00; 132.00;
535; 11999.00; 154.00; 19.00; 42.00; 20.00; 42.00; 125.00; 149.00; 133.00;
536; 12052.50; 42.00; 20.00; 42.00; 126.00; 149.00; 133.00; 154.00; 19.00;
537; 11994.00; 154.00; 20.00; 42.00; 21.00; 43.00; 127.00; 150.00; 133.00;
538; 11940.50; 154.00; 19.00; 43.00; 21.00; 43.00; 126.00; 150.00; 133.00;
539; 11889.50; 44.00; 20.00; 44.00; 126.00; 150.00; 133.00; 155.00; 20.00;
540; 11887.00; 44.00; 20.00; 44.00; 125.00; 151.00; 132.00; 155.00; 19.00;
541; 11731.50; 156.00; 20.00; 45.00; 19.00; 45.00; 124.00; 150.00; 132.00;
542; 11781.00; 45.00; 19.00; 45.00; 124.00; 151.00; 131.00; 156.00; 19.00;
543; 11728.50; 46.00; 19.00; 45.00; 123.00; 151.00; 131.00; 156.00; 18.00;
544; 11676.00; 46.00; 19.00; 45.00; 122.00; 151.00; 131.00; 156.00; 18.00;
545; 11672.50; 156.00; 19.00; 46.00; 19.00; 46.00; 124.00; 151.00; 131.00;
546; 11624.00; 156.00; 19.00; 47.00; 19.00; 45.00; 123.00; 151.00; 131.00;
547; 11781.00; 156.00; 19.00; 45.00; 20.00; 45.00; 124.00; 151.00; 132.00;
548; 11834.00; 45.00; 20.00; 45.00; 125.00; 151.00; 132.00; 156.00; 19.00;
549; 11884.50; 155.00; 19.00; 44.00; 21.00; 45.00; 126.00; 151.00; 133.00;
550; 11942.50; 44.00; 21.00; 44.00; 126.00; 151.00; 134.00; 155.00; 20.00;
551; 11887.00; 155.00; 20.00; 44.00; 22.00; 44.00; 126.00; 151.00; 134.00;
552; 11784.00; 156.00; 22.00; 46.00; 21.00; 45.00; 127.00; 151.00; 134.00;
553; 11833.50; 45.00; 22.00; 45.00; 127.00; 152.00; 134.00; 156.00; 22.00;
554; 11833.50; 45.00; 22.00; 45.00; 126.00; 152.00; 134.00; 156.00; 21.00;
555; 11778.00; 46.00; 22.00; 46.00; 127.00; 152.00; 134.00; 156.00; 21.00;
556; 11781.00; 46.00; 22.00; 45.00; 126.00; 152.00; 134.00; 156.00; 21.00;
557; 11887.00; 45.00; 22.00; 45.00; 127.00; 152.00; 134.00; 156.00; 21.00;
558; 11887.00; 45.00; 22.00; 45.00; 127.00; 152.00; 134.00; 156.00; 21.00;
559; 11834.00; 46.00; 22.00; 45.00; 128.00; 152.00; 134.00; 156.00; 22.00;
560; 11942.50; 46.00; 22.00; 45.00; 128.00; 152.00; 135.00; 156.00; 21.00;
561; 11887.00; 156.00; 22.00; 45.00; 23.00; 45.00; 128.00; 152.00; 135.00;
562; 11887.00; 156.00; 22.00; 45.00; 23.00; 45.00; 128.00; 152.00; 135.00;
563; 11884.50; 155.00; 21.00; 45.00; 23.00; 45.00; 128.00; 152.00; 135.00;
564; 11887.00; 156.00; 22.00; 45.00; 23.00; 45.00; 128.00; 152.00; 135.00;
565; 11884.50; 155.00; 21.00; 45.00; 23.00; 45.00; 128.00; 152.00; 135.00;
